"Parcela","N_Familia","N_cientifico","Genero","Epiteto","Cod_HaCr","DAP"
59037,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",11.5158703939745
59037,"MORACEAE","Helicostylis tomentosa","Helicostylis","tomentosa","A",84.4413156689451
59037,"MIMOSACEAE","Inga cylindrica","Inga","cylindrica","A",57.8366461928624
59037,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",92.3978185651055
59037,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",94.9565500380449
59037,"RUBIACEAE","Amaioua corymbosa","Amaioua","corymbosa","A",13.0663456002104
59037,"FABACEAE","Machaerium capote","Machaerium","capote","SL",16.020507044631
59037,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",85.587962036006
59037,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",92.7464182341898
59037,"BURSERACEAE","Protium aracouchini","Protium","aracouchini","A",66.8374991941728
59037,"LECYTHIDACEAE","Eschweilera antioquensis","Eschweilera","antioquensis","A",7.52369948691583
59037,"MORACEAE","Naucleopsis glabra","Naucleopsis","glabra","A",44.4645025640326
59037,"RUBIACEAE","Faramea capillipes","Faramea","capillipes","A",21.3403348619102
59037,"MORACEAE","Pseudolmedia laevigata","Pseudolmedia","laevigata","A",63.9500899652433
59037,"MORACEAE","Sorocea pubivena","Sorocea","pubivena","A",39.3473146597547
59037,"CAESALPINIACEAE","Peltogyne paniculata","Peltogyne","paniculata","A",37.5448262167103
59037,"DILLENIACEAE","Doliocarpus dentatus","Doliocarpus","dentatus","SL",23.4252865654728
59037,"ANNONACEAE","Ephedranthus colombianus","Ephedranthus","colombianus","A",51.481802978794
59037,"MORACEAE","Pseudolmedia laevigata","Pseudolmedia","laevigata","A",6.37946505903237
59037,"BIGNONIACEAE","Memora bracteosa","Memora","bracteosa","SL",95.4058823216316
59037,"FABACEAE","Swartzia macrophylla","Swartzia","macrophylla","A",91.1657771868024
59037,"CAESALPINIACEAE","Dialium guianense","Dialium","guianense","A",31.4223143816145
59037,"CONVOLVULACEAE","Maripa nicaraguensis","Maripa","nicaraguensis","SL",77.8367153475333
59037,"SIMAROUBACEAE","Simaba cedron","Simaba","cedron","A",84.8608998678477
59037,"DICHAPETALACEAE","Dichapetalum scandens","Dichapetalum","scandens","SL",84.117282714722
59037,"MORACEAE","Pseudolmedia laevigata","Pseudolmedia","laevigata","A",6.10587151643512
59037,"MIMOSACEAE","Pithecellobium macrophyllum","Pithecellobium","macrophyllum","A",77.2170268668345
59037,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",77.7662105174816
59037,"MIMOSACEAE","Inga umbellifera","Inga","umbellifera","A",97.8061436605508
59037,"MYRISTICACEAE","Virola sebifera","Virola","sebifera","A",13.592878724043
59037,"HIPPOCRATEACEAE","Tontelea ovalifolia","Tontelea","ovalifolia","SL",73.0948744422956
59037,"FABACEAE","Swartzia brachyrachis","Swartzia","brachyrachis","A",32.5951895289147
59037,"SAPINDACEAE","Paullinia nobilis","Paullinia","nobilis","SL",42.0333072096783
59037,"LACISTEMATACEAE","Lacistema aggregatum","Lacistema","aggregatum","A",24.2370625548206
59037,"MELASTOMATACEAE","Miconia subsessilifolia","Miconia","subsessilifolia","A",15.7655212305506
59037,"FLACOURTIACEAE","Ryania speciosa","Ryania","speciosa","A",36.856109385637
59037,"MELASTOMATACEAE","Clidemia ciliata","Clidemia","ciliata","A",71.864192651182
59037,"FABACEAE","Swartzia simplex","Swartzia","simplex","A",7.235841137905
59037,"CAPPARACEAE","Capparis baducca","Capparis","baducca","A",87.6545605534109
59037,"CAPPARACEAE","Capparis baducca","Capparis","baducca","A",45.4506083000831
59037,"BIGNONIACEAE","Tanaecium nocturnum","Tanaecium","nocturnum","SL",12.5856226084513
59037,"SAPINDACEAE","Matayba adenanthera","Matayba","adenanthera","A",38.0279792848901
59037,"ERYTHROXYLACEAE","Erythroxylum citrifolium","Erythroxylum","citrifolium","A",32.4103469682805
59038,"LECYTHIDACEAE","Eschweilera antioquensis","Eschweilera","antioquensis","A",48.9521050159883
59038,"MELASTOMATACEAE","Miconia poeppigii","Miconia","poeppigii","A",90.6707061206062
59038,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",25.2284797496743
59038,"MELASTOMATACEAE","Miconia poeppigii","Miconia","poeppigii","A",92.0485003858745
59038,"ICACINACEAE","Dendrobangia boliviana","Dendrobangia","boliviana","A",64.281322077027
59038,"MIMOSACEAE","Inga thibaudiana","Inga","thibaudiana","A",26.7575507434853
59038,"MELASTOMATACEAE","Miconia poeppigii","Miconia","poeppigii","A",62.985193414633
59038,"MELASTOMATACEAE","Bellucia pentamera","Bellucia","pentamera","A",9.06243908534599
59038,"FLACOURTIACEAE","Lindackeria laurina","Lindackeria","laurina","A",44.1023237620562
59038,"BURSERACEAE","Protium aracouchini","Protium","aracouchini","A",91.9776833275242
59038,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",4.80737684182274
59038,"BURSERACEAE","Protium aracouchini","Protium","aracouchini","A",86.96923967845
59038,"MIMOSACEAE","Inga oerstediana","Inga","oerstediana","A",62.4434283277143
59038,"BURSERACEAE","Protium cranipyrenum","Protium","cranipyrenum","A",28.2888931187718
59038,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",18.0029855162192
59038,"MYRISTICACEAE","Virola sebifera","Virola","sebifera","A",15.2755139611802
59038,"MELASTOMATACEAE","Bellucia pentamera","Bellucia","pentamera","A",34.7796881310661
59038,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",30.5108419115553
59038,"DICHAPETALACEAE","Dichapetalum scandens","Dichapetalum","scandens","A",69.5952913104109
59038,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",26.9784419254838
59038,"ANNONACEAE","Unonopsis aviceps","Unonopsis","aviceps","A",23.074761585193
59038,"MIMOSACEAE","Inga oerstediana","Inga","oerstediana","A",64.0017375376717
59038,"CELASTRACEAE","Goupia glabra","Goupia","glabra","A",17.1307412582328
59038,"MELASTOMATACEAE","Bellucia pentamera","Bellucia","pentamera","A",55.7512873441952
59038,"MORACEAE","Pseudolmedia laevigata","Pseudolmedia","laevigata","A",25.2652609730524
59038,"CELASTRACEAE","Goupia glabra","Goupia","glabra","A",81.9494162612857
59038,"FABACEAE","Machaerium capote","Machaerium","capote","SL",18.8178651955663
59038,"MELASTOMATACEAE","Miconia prasina","Miconia","prasina","A",70.4317869299113
59038,"MIMOSACEAE","Inga pezizifera","Inga","pezizifera","A",37.5275393125796
59038,"BURSERACEAE","Protium cranipyrenum","Protium","cranipyrenum","A",27.0047743891307
59038,"FABACEAE","Machaerium capote","Machaerium","capote","SL",55.4443248203845
59038,"LACISTEMATACEAE","Lacistema aggregatum","Lacistema","aggregatum","A",98.0543131810784
59038,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",70.4677067486839
59038,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",56.6977323907288
59038,"ANNONACEAE","Annona acuminata","Annona","acuminata","A",28.4625329656052
59038,"FABACEAE","Machaerium capote","Machaerium","capote","SL",84.5198080445111
59038,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",22.4934042316978
59038,"MIMOSACEAE","Inga thibaudiana","Inga","thibaudiana","A",18.2022864824982
59038,"MIMOSACEAE","Inga heterophylla","Inga","heterophylla","A",43.4011697686068
59038,"MYRISTICACEAE","Virola sebifera","Virola","sebifera","A",47.04388221647
59038,"MORACEAE","Pseudolmedia laevigata","Pseudolmedia","laevigata","A",67.3149806191427
59038,"VIOLACEAE","Leonia triandra","Leonia","triandra","A",94.0613719622587
59038,"DICHAPETALACEAE","Dichapetalum scandens","Dichapetalum","scandens","SL",88.943980909963
59038,"FABACEAE","Machaerium capote","Machaerium","capote","SL",63.6784288712473
59038,"DICHAPETALACEAE","Dichapetalum scandens","Dichapetalum","scandens","SL",25.0850719154104
59038,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",91.8538527685068
59038,"RUBIACEAE","Bertiera guianensis","Bertiera","guianensis","A",68.951576212327
59038,"BORAGINACEAE","Cordia bicolor","Cordia","bicolor","A",82.6034116824588
59038,"RUBIACEAE","Coussarea paniculata","Coussarea","paniculata","T",10.9521764986278
59038,"OLACACEAE","Minquartia guianensis","Minquartia","guianensis","A",11.052778826012
59038,"LACISTEMATACEAE","Lacistema aggregatum","Lacistema","aggregatum","A",52.4734468049861
59038,"RUBIACEAE","Amaioua corymbosa","Amaioua","corymbosa","A",87.056695890859
59038,"BURSERACEAE","Protium aracouchini","Protium","aracouchini","A",20.813768482193
59038,"ERICACEAE","Disterigma acuminatum","Disterigma","acuminatum","A",37.5317913723548
59038,"FABACEAE","Machaerium capote","Machaerium","capote","SL",33.219053910767
59038,"MIMOSACEAE","Inga cylindrica","Inga","cylindrica","A",56.563044844064
59038,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",70.0782140952769
59038,"TILIACEAE","Apeiba aspera","Apeiba","aspera","A",66.0082594724027
59038,"MELASTOMATACEAE","Clidemia capitellata","Clidemia","capitellata","T",54.8968874779721
59038,"RUBIACEAE","Elaeagia myriantha","Elaeagia","myriantha","A",43.3357698674428
59038,"MYRISTICACEAE","Virola sebifera","Virola","sebifera","A",61.676006970076
59038,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","SL",71.9164605702617
59038,"CONVOLVULACEAE","Maripa nicaraguensis","Maripa","nicaraguensis","SL",65.347619710492
59038,"FABACEAE","Swartzia macrophylla","Swartzia","macrophylla","A",80.1289034136201
59038,"RUBIACEAE","Coussarea paniculata","Coussarea","paniculata","A",26.4016167379762
59038,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",58.9424690789749
59038,"ANACARDIACEAE","Tapirira guianensis","Tapirira","guianensis","A",45.2613515749146
59038,"ERYTHROXYLACEAE","Erythroxylum citrifolium","Erythroxylum","citrifolium","A",91.3300130394126
59038,"PASSIFLORACEAE","Passiflora auriculata","Passiflora","auriculata","SL",31.6118590335131
59038,"MELASTOMATACEAE","Miconia trinervia","Miconia","trinervia","A",8.8893052078211
59038,"OLACACEAE","Minquartia guianensis","Minquartia","guianensis","A",94.9677020137954
59038,"FABACEAE","Swartzia simplex","Swartzia","simplex","A",53.4770803240376
59038,"DICHAPETALACEAE","Dichapetalum scandens","Dichapetalum","scandens","SL",29.0755427601929
59038,"RUBIACEAE","Faramea oblongifolia","Faramea","oblongifolia","A",4.70672930532379
59038,"FABACEAE","Swartzia macrophylla","Swartzia","macrophylla","A",28.3533107654818
59038,"BIGNONIACEAE","Memora bracteosa","Memora","bracteosa","SL",75.6635938033536
59038,"CAPPARACEAE","Capparis baducca","Capparis","baducca","A",82.9294936336745
59038,"ELAEOCARPACEAE","Sloanea gracilis","Sloanea","gracilis","A",48.805733124165
59038,"MIMOSACEAE","Pithecellobium longifolium","Pithecellobium","longifolium","A",56.0701665260189
59038,"RUBIACEAE","Bertiera guianensis","Bertiera","guianensis","T",82.1534069881019
59038,"ICACINACEAE","Dendrobangia boliviana","Dendrobangia","boliviana","A",10.0532571935301
59038,"ICACINACEAE","Dendrobangia boliviana","Dendrobangia","boliviana","A",56.0021400128204
59038,"MELASTOMATACEAE","Miconia poeppigii","Miconia","poeppigii","A",77.9161110647501
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",89.2041486145827
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",12.1081719297551
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",30.6053387018773
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",28.4153050454237
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",41.6586126069021
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",20.5348911525867
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",47.9279580402367
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",31.3148427946565
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",75.7304473302327
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",92.6473202696145
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",97.8479586119111
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",15.5438987770155
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",8.97777045806752
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",78.3755338818004
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",47.8239505244333
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",68.6238458316875
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",34.1212629145863
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",6.02979851333857
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",76.4266528000315
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",54.1785813187922
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",21.9853546442546
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",1.95976570383072
59039,"MYRTACEAE","Psidium guajaba","Psidium","guajaba","A",54.6952163790145
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",17.883708848938
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",12.506601352252
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",91.2909687809505
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",25.0478550724408
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",74.4590694331424
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",39.1438116462381
59039,"MYRTACEAE","Psidium guajaba","Psidium","guajaba","A",64.3793029151154
59039,"MYRTACEAE","Psidium guajaba","Psidium","guajaba","A",49.6087241367014
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",9.38166896288891
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",32.3096976486785
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",4.38061454386635
59039,"CAESALPINIACEAE","Senna dariensis","Senna","dariensis","A",90.3339695103443
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",5.99105774184528
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",63.3113474113657
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",45.9313661738796
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",27.5000237776061
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",39.5756334504578
59039,"MELASTOMATACEAE","Miconia elata","Miconia","elata","T",79.6143761780078
59039,"CAESALPINIACEAE","Senna dariensis","Senna","dariensis","A",93.6788719039892
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",8.57920399437124
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",90.7592876361455
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",76.6741470007303
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",17.4588495453842
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",89.4997809058428
59039,"MELASTOMATACEAE","Miconia elata","Miconia","elata","A",42.4511342206044
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",76.5070093759433
59039,"MELASTOMATACEAE","Miconia elata","Miconia","elata","A",22.7891877634751
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",56.3955549882888
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",95.3779726350927
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",53.2892688579592
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",51.5127644479244
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",55.2857824231614
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",28.2754752339714
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",31.7191357582765
59039,"MELASTOMATACEAE","Miconia elata","Miconia","elata","T",9.07281057586164
59039,"MELASTOMATACEAE","Miconia elata","Miconia","elata","T",68.7445920970351
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",94.5466497432944
59039,"CAESALPINIACEAE","Senna dariensis","Senna","dariensis","A",13.5436334756762
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",100.341621527764
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",53.6124736900014
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",38.7654510104602
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",78.5979596513669
59039,"ANNONACEAE","Xylopia aromatica","Xylopia","aromatica","A",3.50252855284417
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",44.5442708085091
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",66.1113743150341
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",84.2154816886841
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",36.9303735685743
59039,"MELASTOMATACEAE","Miconia elata","Miconia","elata","T",95.4885722941559
59039,"DILLENIACEAE","Doliocarpus dentatus","Doliocarpus","dentatus","SL",97.283430069944
59039,"MELASTOMATACEAE","Clidemia hirta","Clidemia","hirta","T",32.9800042430923
59039,"CLUSIACEAE","Vismia baccifera","Vismia","baccifera","A",24.6131205236397
59039,"ASTERACEAE","Chromolaena odorata","Chromolaena","odorata","T",87.4029989787531
59039,"RUBIACEAE","Psychotria brachybotrya","Psychotria","brachybotrya","A",53.680900667535
59039,"TILIACEAE","Luehea seemannii","Luehea","seemannii","A",32.8599967652296
59039,"MELASTOMATACEAE","Clidemia rubra","Clidemia","rubra","T",46.6585873471376
59039,"DICHAPETALACEAE","Dichapetalum scandens","Dichapetalum","scandens","SL",38.7217448978848
59039,"PIPERACEAE","Piper arieianum","Piper","arieianum","T",87.5105148649463
59039,"MELASTOMATACEAE","Bellucia axinanthera","Bellucia","axinanthera","A",42.9214140686014
59039,"MORACEAE","Ficus maxima","Ficus","maxima","A",73.0188543793568
59039,"BIGNONIACEAE","Memora aspericarpa","Memora","aspericarpa","SL",8.43058759133951
59039,"ANNONACEAE","Xylopia amazonica","Xylopia","amazonica","A",16.4642635422933
59039,"DILLENIACEAE","Davilla aspera","Davilla","aspera","SL",31.5407394711869
59040,"CECROPIACEAE","Cecropia peltata","Cecropia","peltata","A",49.5492919644223
