Codigo.de.Parcela,Num_indp,N_Familia,N_cientifico,Genero,Epiteto,Cod_HaCr,Diametro
59031,76,ERYTHROXYLACEAE,Erythroxylum citrifolium,Erythroxylum,citrifolium,A,60.3182152056036
59031,51,MIMOSACEAE,Pithecellobium macrophyllum,Pithecellobium,macrophyllum,A,9.99888771382335
59031,70,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,3.55356520878725
59031,103,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,98.4184244641189
59031,104,MORACEAE,Naucleopsis glabra,Naucleopsis,glabra,A,49.5451846212813
59031,110,MORACEAE,Naucleopsis glabra,Naucleopsis,glabra,A,68.9501988238136
59031,34,FABACEAE,Swartzia santanderensis,Swartzia,santanderensis,A,40.2336604405546
59031,93,BIGNONIACEAE,Tanaecium nocturnum,Tanaecium,nocturnum,SL,31.3834547527304
59031,63,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,10.1484313176063
59031,102,ANNONACEAE,Anaxagorea brevipes,Anaxagorea,brevipes,A,40.2382794289749
59031,73,FABACEAE,Clathrotropis brunnea,Clathrotropis,brunnea,A,82.9776113853636
59031,113,FABACEAE,Clathrotropis brunnea,Clathrotropis,brunnea,A,18.0882617591025
59031,48,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,44.7585820174563
59031,40,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,47.5146352582242
59031,85,RUBIACEAE,Faramea calophylla,Faramea,calophylla,A,23.5548701211388
59031,107,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,45.9059524103762
59031,109,MIMOSACEAE,Pithecellobium claviflorum,Pithecellobium,claviflorum,A,10.4307136126473
59031,116,MORACEAE,Pseudolmedia laevigata,Pseudolmedia,laevigata,A,21.3698447349234
59031,134,APOCYNACEAE,Lacmellea floribunda,Lacmellea,floribunda,A,84.4177867413919
59031,89,MIMOSACEAE,Pithecellobium claviflorum,Pithecellobium,claviflorum,A,66.3079911326871
59031,112,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,55.8957409205443
59031,10,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,50.7646627037573
59031,25,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,75.5307562868877
59031,39,BOMBACACEAE,Huberodendron patinoi,Huberodendron,patinoi,A,79.5854820751597
59031,49,ANNONACEAE,Ephedranthus colombianus,Ephedranthus,colombianus,A,11.5409960266072
59031,68,VIOLACEAE,Leonia triandra,Leonia,triandra,A,72.5150117183918
59031,120,MYRISTICACEAE,Iryanthera ulei,Iryanthera,ulei,A,13.9243522053046
59031,3,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,70.4801964292828
59031,5,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,48.9915218158899
59031,7,MALPIGHIACEAE,Tetrapterys discolor,Tetrapterys,discolor,SL,25.3162259129973
59031,8,MORACEAE,Pseudolmedia laevigata,Pseudolmedia,laevigata,A,78.9626822899425
59031,11,BIGNONIACEAE,Memora bracteosa,Memora,bracteosa,SL,67.5448157081731
59031,13,MORACEAE,Helianthostylis sprucei,Helianthostylis,sprucei,A,19.6414495445139
59031,16,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,57.1348889066834
59031,19,SAPINDACEAE,Matayba adenanthera,Matayba,adenanthera,A,40.2363371360482
59031,20,FABACEAE,Swartzia macrophylla,Swartzia,macrophylla,A,85.0189921860844
59031,21,BIGNONIACEAE,Tanaecium nocturnum,Tanaecium,nocturnum,SL,18.1866239990922
59031,23,FABACEAE,Swartzia santanderensis,Swartzia,santanderensis,A,14.0879345461969
59031,24,MIMOSACEAE,Pithecellobium macrophyllum,Pithecellobium,macrophyllum,A,47.2575577301795
59031,27,LECYTHIDACEAE,Couratari guianensis,Couratari,guianensis,A,28.5519453962519
59031,28,CARYOCARACEAE,Caryocar glabrum,Caryocar,glabrum,A,22.81830561688
59031,29,ANNONACEAE,Ephedranthus colombianus,Ephedranthus,colombianus,A,9.38868506581807
59031,30,RUBIACEAE,Faramea capillipes,Faramea,capillipes,A,4.7595949799597
59031,33,ANNONACEAE,Xylopia amazonica,Xylopia,amazonica,A,23.0875187133872
59031,35,PIPERACEAE,Piper arieianum,Piper,arieianum,T,39.6293387313266
59031,37,MYRISTICACEAE,Virola sebifera,Virola,sebifera,A,75.9237695868234
59031,38,CECROPIACEAE,Pourouma cecropiifolia,Pourouma,cecropiifolia,A,79.3989488115787
59031,42,MORACEAE,Helicostylis tomentosa,Helicostylis,tomentosa,A,86.4052901620831
59031,43,APOCYNACEAE,Couma macrocarpa,Couma,macrocarpa,A,70.5244603172619
59031,45,VIOLACEAE,Leonia triandra,Leonia,triandra,A,7.76707417361852
59031,57,CONNARACEAE,Rourea adenophora,Rourea,adenophora,SL,43.2012019163329
59031,60,BURSERACEAE,Protium aracouchini,Protium,aracouchini,A,10.0396832353511
59031,67,ICACINACEAE,Dendrobangia boliviana,Dendrobangia,boliviana,A,32.3188289918955
59031,69,FABACEAE,Clathrotropis brunnea,Clathrotropis,brunnea,A,76.0489098729112
59031,71,HIPPOCRATEACEAE,Tontelea ovalifolia,Tontelea,ovalifolia,SL,75.4051232076002
59031,72,DICHAPETALACEAE,Tapura guianensis,Tapura,guianensis,A,3.32476066201761
59031,75,BIGNONIACEAE,Tanaecium nocturnum,Tanaecium,nocturnum,SL,40.3493507964845
59031,79,MIMOSACEAE,Inga heterophylla,Inga,heterophylla,A,44.2330878672596
59031,80,MYRISTICACEAE,Iryanthera ulei,Iryanthera,ulei,A,78.5509939342333
59031,90,LACISTEMATACEAE,Lacistema aggregatum,Lacistema,aggregatum,A,9.47345204114227
59031,97,FLACOURTIACEAE,Ryania speciosa,Ryania,speciosa,A,60.3470806150695
59032,93,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,44.4071312636332
59032,92,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,33.4369258187653
59032,32,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,79.3891995240702
59032,36,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,17.5509134995073
59032,91,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,52.9133725500323
59032,106,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,95.5486727006571
59032,33,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,71.0321471031487
59032,98,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,55.7012197791423
59032,73,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,34.6942439996755
59032,35,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,53.6169048002196
59032,65,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,56.0616407751319
59032,62,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,29.3452870570962
59032,66,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,62.0537964739994
59032,59,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,46.9008644157168
59032,40,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,36.3135914848807
59032,104,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,91.3925186156227
59032,85,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,96.2366720306814
59032,81,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,92.9504512957812
59032,82,CLUSIACEAE,Vismia macrophylla,Vismia,macrophylla,A,66.0502561254646
59032,34,CAESALPINIACEAE,Bauhinia guianensis,Bauhinia,guianensis,SL,55.6795099854413
59032,79,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,76.0434143126649
59032,102,MIMOSACEAE,Inga thibaudiana,Inga,thibaudiana,A,68.0204479774611
59032,51,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,SL,20.8406915726729
59032,94,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,16.4263121606415
59032,47,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,57.9457422190396
59032,109,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,84.0064458128674
59032,97,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,62.7844756434897
59032,76,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,27.8033672663735
59032,89,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,68.406175911137
59032,72,CLUSIACEAE,Vismia macrophylla,Vismia,macrophylla,A,33.5485693088041
59032,69,RUBIACEAE,Elaeagia myriantha,Elaeagia,myriantha,A,62.6034261496633
59032,80,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,49.5306369103926
59032,105,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,99.6923179218353
59032,86,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,50.7083389397898
59032,96,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,54.3158514270863
59032,100,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,81.3434229514973
59032,68,LACISTEMATACEAE,Lacistema aggregatum,Lacistema,aggregatum,A,35.4868407159976
59032,101,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,63.2098150895519
59032,30,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,28.3817933423932
59032,84,CLUSIACEAE,Vismia macrophylla,Vismia,macrophylla,A,92.6459764214279
59032,107,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,69.356636112673
59032,88,LACISTEMATACEAE,Lacistema aggregatum,Lacistema,aggregatum,A,13.4457769794428
59032,103,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,85.7525761836899
59032,49,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,42.2825269873975
59032,108,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,8.21796664295384
59032,99,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,38.7616606451963
59032,21,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,78.9215229471694
59032,41,MELASTOMATACEAE,Clidemia hirta,Clidemia,hirta,A,34.6433629411658
59032,31,RUBIACEAE,Elaeagia myriantha,Elaeagia,myriantha,T,34.9475149073445
59032,48,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,64.7595483531622
59032,45,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,9.04543167693493
59032,67,LACISTEMATACEAE,Lacistema aggregatum,Lacistema,aggregatum,A,70.4712261995295
59032,2,MIMOSACEAE,Inga heterophylla,Inga,heterophylla,A,14.1010589959409
59032,3,MELASTOMATACEAE,Clidemia capitellata,Clidemia,capitellata,A,29.5879598755122
59032,4,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,T,92.9787921480399
59032,5,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,31.9090117347821
59032,6,FLACOURTIACEAE,Ryania speciosa,Ryania,speciosa,A,42.4166671659944
59032,7,MIMOSACEAE,Abarema jupunba,Abarema,jupunba,T,33.7181158027391
59032,8,MORACEAE,Helianthostylis sprucei,Helianthostylis,sprucei,A,23.6477384185791
59032,11,FABACEAE,Swartzia santanderensis,Swartzia,santanderensis,A,24.7119482304898
59032,15,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,34.6520891322541
59032,16,LECYTHIDACEAE,Eschweilera antioquensis,Eschweilera,antioquensis,A,83.162566057776
59032,17,MELASTOMATACEAE,Miconia simplex,Miconia,simplex,A,45.4505665583994
59032,18,EUPHORBIACEAE,Pera colombiana,Pera,colombiana,A,58.8950980286395
59032,19,CECROPIACEAE,Pourouma cecropiifolia,Pourouma,cecropiifolia,A,30.376794539696
59032,20,VIOLACEAE,Leonia triandra,Leonia,triandra,A,55.0659349234195
59032,23,ARISTOLOCHIACEAE,Aristolochia pilosa,Aristolochia,pilosa,SL,76.8261347196632
59032,24,MIMOSACEAE,Inga umbellifera,Inga,umbellifera,A,39.5178383778061
59032,25,ERYTHROXYLACEAE,Erythroxylum citrifolium,Erythroxylum,citrifolium,A,69.8422491345466
59032,26,PIPERACEAE,Piper arieianum,Piper,arieianum,T,97.5251850789748
59032,29,FABACEAE,Machaerium capote,Machaerium,capote,T,7.78879430571733
59032,37,SAPINDACEAE,Paullinia nobilis,Paullinia,nobilis,SL,53.5203809543871
59032,38,ICACINACEAE,Dendrobangia boliviana,Dendrobangia,boliviana,A,69.5269300421866
59032,43,MIMOSACEAE,Inga oerstediana,Inga,oerstediana,A,73.3165021532743
59032,53,LECYTHIDACEAE,Gustavia nana,Gustavia,nana,A,18.3164897035661
59032,54,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,13.5041489988621
59032,55,CONVOLVULACEAE,Maripa panamensis,Maripa,panamensis,SL,99.9523184217595
59032,56,MIMOSACEAE,Parkia multijuga,Parkia,multijuga,A,51.9464552164862
59032,64,ANNONACEAE,Xylopia amazonica,Xylopia,amazonica,A,94.6203595228663
59032,70,MONIMIACEAE,Siparuna guianensis,Siparuna,guianensis,T,77.6468103229295
59032,77,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,15.0342291576485
59033,13,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,33.4945810667555
59033,1,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,7.44757648399903
59033,30,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,7.28944188071343
59033,12,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,38.4190804344748
59033,56,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,25.3658787692218
59033,20,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,95.9158371615957
59033,52,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,21.5587309485299
59033,51,SIMAROUBACEAE,Simaba cedron,Simaba,cedron,A,26.5984288415275
59033,53,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,27.8002905505003
59033,40,FABACEAE,Lonchocarpus macrophyllus,Lonchocarpus,macrophyllus,A,51.570337815522
59033,47,EUPHORBIACEAE,Maprounea guianensis,Maprounea,guianensis,A,56.1367700533347
59033,33,CAESALPINIACEAE,Dialium guianense,Dialium,guianense,A,84.827813370357
59033,46,EUPHORBIACEAE,Maprounea guianensis,Maprounea,guianensis,A,47.5107029505451
59033,5,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,5.64738737973172
59033,45,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,73.5214514572795
59033,35,CAESALPINIACEAE,Dialium guianense,Dialium,guianense,A,81.5105911041698
59033,49,DILLENIACEAE,Davilla aspera,Davilla,aspera,SL,66.2781164608036
59033,32,CAESALPINIACEAE,Dialium guianense,Dialium,guianense,A,27.6631958763455
59033,36,CAESALPINIACEAE,Dialium guianense,Dialium,guianense,A,10.3155046415284
59033,27,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,86.2331699736375
59033,28,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,24.1504413082651
59033,50,DILLENIACEAE,Davilla aspera,Davilla,aspera,SL,50.2697703320197
59033,54,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,45.2772293352767
59033,43,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,68.1868644364543
59033,55,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,23.5689311512794
59033,6,DILLENIACEAE,Davilla aspera,Davilla,aspera,SL,52.0325658097855
59033,8,MIMOSACEAE,Inga heterophylla,Inga,heterophylla,A,55.6914289102047
59033,9,MELASTOMATACEAE,Clidemia rubra,Clidemia,rubra,T,40.8720071597353
59033,10,OCHNACEAE,Ouratea lucens,Ouratea,lucens,A,92.0404654304111
59033,14,MIMOSACEAE,Inga heterophylla,Inga,heterophylla,A,93.6011058520314
59033,21,DILLENIACEAE,Davilla aspera,Davilla,aspera,SL,7.95602237170509
59033,22,MELASTOMATACEAE,Clidemia capitellata,Clidemia,capitellata,T,69.5173682382484
59033,29,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,58.8611708080623
59033,34,EUPHORBIACEAE,Maprounea guianensis,Maprounea,guianensis,A,28.328869701969
59033,37,RUBIACEAE,Psychotria brachybotrya,Psychotria,brachybotrya,A,56.5376017588235
59033,38,DICHAPETALACEAE,Dichapetalum scandens,Dichapetalum,scandens,SL,5.06598746655715
59033,39,CONNARACEAE,Rourea adenophora,Rourea,adenophora,SL,54.0152767256482
59033,42,RUBIACEAE,Psychotria brachybotrya,Psychotria,brachybotrya,A,64.3521308935238
59034,62,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,54.9021101438058
59034,59,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,66.3844785759791
59034,56,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,90.1512316200486
59034,55,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,56.0978769554811
59034,64,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,65.0451761683778
59034,67,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,76.8873676379565
59034,65,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,51.8593816043724
59034,60,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,34.1674091659188
59034,49,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,6.36027076936804
59034,63,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,17.936084729683
59034,66,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,62.7200162570828
59034,54,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,47.7788076628032
59034,71,CLUSIACEAE,Vismia baccifera,Vismia,baccifera,A,78.8448448253237
59034,46,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,15.4041225236355
59034,33,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,48.2398180967267
59034,58,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,33.5904616827281
59034,42,MELASTOMATACEAE,Miconia poeppigii,Miconia,poeppigii,A,19.5408792269411
59034,14,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,80.2041295340784
59034,70,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,29.5006369563748
59034,69,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,55.4878425379868
59034,73,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,33.7208588934163
59034,52,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,92.0724616864938
59034,48,DILLENIACEAE,Davilla aspera,Davilla,aspera,SL,26.6087566245712
59034,75,CLUSIACEAE,Vismia baccifera,Vismia,baccifera,A,60.4236157388447
59034,39,ANACARDIACEAE,Tapirira guianensis,Tapirira,guianensis,A,50.7069486345082
59034,38,CLUSIACEAE,Vismia baccifera,Vismia,baccifera,A,4.2884391696513
59034,41,EUPHORBIACEAE,Maprounea guianensis,Maprounea,guianensis,A,7.44477615342576
59034,50,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,49.0334143607775
59034,72,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,53.3822250113257
59034,68,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,94.8797789680974
59034,74,DILLENIACEAE,Davilla aspera,Davilla,aspera,SL,55.4115762514031
59034,77,CLUSIACEAE,Vismia baccifera,Vismia,baccifera,A,96.6450145651075
59034,53,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,13.0996615011863
59034,61,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,28.3216887013826
59034,51,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,53.409022335757
59034,17,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,23.0884367913053
59034,43,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,66.1660085672463
59034,1,LECYTHIDACEAE,Gustavia nana,Gustavia,nana,A,38.6572340223749
59034,2,BIGNONIACEAE,Memora aspericarpa,Memora,aspericarpa,SL,74.3589378228707
59034,3,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,9.07242692557163
59034,4,MELASTOMATACEAE,Clidemia capitellata,Clidemia,capitellata,T,26.6161019375831
59034,7,DILLENIACEAE,Davilla aspera,Davilla,aspera,SL,6.56125027170116
59034,8,DILLENIACEAE,Davilla aspera,Davilla,aspera,SL,68.2340356131644
59034,11,PASSIFLORACEAE,Passiflora auriculata,Passiflora,auriculata,SL,15.8718729742307
59034,12,SCHIZAEACEAE,Lygodium venustum,Lygodium,venustum,SL,34.8657311061027
59034,18,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,56.6778433265144
59034,19,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,21.3030161727754
59034,21,LECYTHIDACEAE,Gustavia nana,Gustavia,nana,A,15.5120084878061
59034,22,LECYTHIDACEAE,Gustavia nana,Gustavia,nana,A,51.4873571406083
59034,27,MONIMIACEAE,Siparuna guianensis,Siparuna,guianensis,A,30.7909003192461
59034,28,DILLENIACEAE,Doliocarpus dentatus,Doliocarpus,dentatus,SL,13.6386262595391
59034,30,APOCYNACEAE,Himatanthus articulatus,Himatanthus,articulatus,A,56.1316096708551
59034,31,EUPHORBIACEAE,Mabea occidentalis,Mabea,occidentalis,A,63.6017818934796
59034,32,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,18.4675221465918
59034,36,ANNONACEAE,Xylopia amazonica,Xylopia,amazonica,A,54.6854678576784
59034,40,EUPHORBIACEAE,Maprounea guianensis,Maprounea,guianensis,A,79.2249404007905
59034,44,MIMOSACEAE,Inga stenophylla,Inga,stenophylla,A,20.84817510346
59034,45,EUPHORBIACEAE,Maprounea guianensis,Maprounea,guianensis,A,52.1974348946591
59034,76,CLUSIACEAE,Vismia baccifera,Vismia,baccifera,A,47.4762053251619
59035,52,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,35.7347601626844
59035,53,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,69.7623077551012
59035,1,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,8.28944423411345
59035,59,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,81.0894557264865
59035,51,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,40.1963243338287
59035,12,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,77.6090319466677
59035,30,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,52.6661580408567
59035,43,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,57.1289796359271
59035,60,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,42.7891535169853
59035,20,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,88.8067905586549
59035,28,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,79.0080710257769
59035,19,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,42.1042924516898
59035,21,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,2.64028421291883
59035,37,SIMAROUBACEAE,Simaba cedron,Simaba,cedron,A,52.7673853624093
59035,49,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,9.33422954284971
59035,41,SIMAROUBACEAE,Simaba cedron,Simaba,cedron,A,75.2070580770464
59035,42,CLUSIACEAE,Vismia baccifera,Vismia,baccifera,A,38.8040305228603
59035,50,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,44.395752754324
59035,27,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,7.66802973045609
59035,29,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,74.9255835944574
59035,33,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,17.742527590721
59035,56,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,7.54095122650015
59035,11,MELASTOMATACEAE,Bellucia axinanthera,Bellucia,axinanthera,A,86.7190731230483
59035,18,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,13.708368946953
59035,15,ANNONACEAE,Xylopia aromatica,Xylopia,aromatica,A,38.7619076232642
59035,22,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,91.7754976109328
59035,58,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,61.6083023844802
59035,45,DICHAPETALACEAE,Dichapetalum scandens,Dichapetalum,scandens,SL,45.7297092452741
59035,44,DICHAPETALACEAE,Dichapetalum scandens,Dichapetalum,scandens,SL,53.832638982808
59035,24,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,29.6899491694259
59035,54,DICHAPETALACEAE,Dichapetalum axillare,Dichapetalum,axillare,SL,27.8968460845753
59035,46,DICHAPETALACEAE,Dichapetalum scandens,Dichapetalum,scandens,SL,10.8072971801974
